ride_id,rideable_type,start_time,started_at,ended_at,start_station_name,end_station_name,member_casual,date,month,season
AF9C62CEC3108CDE,classic_bike,2022-04-21 07:04:23,2022-04-21 07:04:23,2022-04-21 07:07:16,Marin Light Rail,Grove St PATH,member,2022-04-21,4,Spring
358FA5DD4F4712EB,classic_bike,2022-04-26 18:56:20,2022-04-26 18:56:20,2022-04-26 19:20:11,Willow Ave & 12 St,Montgomery St,member,2022-04-26,4,Spring
C5EC61A0CAA909F0,electric_bike,2022-04-16 10:54:10,2022-04-16 10:54:10,2022-04-16 11:11:03,Willow Ave & 12 St,Montgomery St,casual,2022-04-16,4,Spring
7018E93C919BD7CD,classic_bike,2022-04-21 06:58:52,2022-04-21 06:58:52,2022-04-21 07:02:05,Marin Light Rail,Grove St PATH,member,2022-04-21,4,Spring
FFA8C5E120101E28,classic_bike,2022-04-15 02:22:37,2022-04-15 02:22:37,2022-04-15 02:53:51,JC Medical Center,Montgomery St,member,2022-04-15,4,Spring
1680DDAE9BEEE09E,electric_bike,2022-04-14 12:40:52,2022-04-14 12:40:52,2022-04-14 13:02:08,Madison St & 10 St,Grove St PATH,casual,2022-04-14,4,Spring
2BC2F3F1D1175959,classic_bike,2022-04-28 06:32:23,2022-04-28 06:32:23,2022-04-28 06:41:56,Lafayette Park,Grove St PATH,member,2022-04-28,4,Spring
E48B72832729C82E,electric_bike,2022-04-13 09:09:25,2022-04-13 09:09:25,2022-04-13 09:13:07,Monmouth and 6th,Grove St PATH,member,2022-04-13,4,Spring
55290B0C7E56B9EE,electric_bike,2022-04-09 14:20:23,2022-04-09 14:20:23,2022-04-09 14:29:16,Lafayette Park,Grove St PATH,member,2022-04-09,4,Spring
6A76D4EE1DBF327A,electric_bike,2022-04-16 02:11:36,2022-04-16 02:11:36,2022-04-16 02:15:29,Monmouth and 6th,Hilltop,member,2022-04-16,4,Spring
7060B8CDCD89E756,electric_bike,2022-04-23 12:10:13,2022-04-23 12:10:13,2022-04-23 12:14:20,Van Vorst Park,Grove St PATH,casual,2022-04-23,4,Spring
8016EF3A3C8CE059,electric_bike,2022-04-16 10:34:40,2022-04-16 10:34:40,2022-04-16 10:34:59,Grand St,Grand St,member,2022-04-16,4,Spring
993C34FA7168E60B,classic_bike,2022-04-15 15:27:35,2022-04-15 15:27:35,2022-04-15 15:29:39,Van Vorst Park,Grove St PATH,member,2022-04-15,4,Spring
FC8DDC582A0123A4,electric_bike,2022-04-19 07:24:20,2022-04-19 07:24:20,2022-04-19 07:59:59,14 St Ferry - 14 St & Shipyard Ln,Hilltop,casual,2022-04-19,4,Spring
2C18E5D22CE27683,classic_bike,2022-04-08 14:46:15,2022-04-08 14:46:15,2022-04-08 14:49:43,Van Vorst Park,Grove St PATH,member,2022-04-08,4,Spring
564ED023C46F781B,electric_bike,2022-04-25 16:47:43,2022-04-25 16:47:43,2022-04-25 16:59:04,Glenwood Ave,Grove St PATH,member,2022-04-25,4,Spring
6D729122F703C1E9,classic_bike,2022-04-19 08:43:56,2022-04-19 08:43:56,2022-04-19 08:48:28,Hamilton Park,Grove St PATH,member,2022-04-19,4,Spring
F457D995C93DF405,electric_bike,2022-04-23 10:34:24,2022-04-23 10:34:24,2022-04-23 10:37:55,Hamilton Park,Grove St PATH,member,2022-04-23,4,Spring
94DA8293F4004733,classic_bike,2022-04-01 11:26:50,2022-04-01 11:26:50,2022-04-01 11:31:21,Hamilton Park,Grove St PATH,member,2022-04-01,4,Spring
756AC87E59193563,classic_bike,2022-04-16 16:08:58,2022-04-16 16:08:58,2022-04-16 16:17:35,Paulus Hook,Grove St PATH,casual,2022-04-16,4,Spring
6DBD63F5F01C7E31,electric_bike,2022-04-20 08:21:21,2022-04-20 08:21:21,2022-04-20 08:24:00,JC Medical Center,Grove St PATH,member,2022-04-20,4,Spring
A4A6DE93C553F203,classic_bike,2022-04-12 07:56:26,2022-04-12 07:56:26,2022-04-12 07:59:41,Jersey & 3rd,Grove St PATH,member,2022-04-12,4,Spring
66F9B0C8F464C34D,electric_bike,2022-04-24 16:29:20,2022-04-24 16:29:20,2022-04-24 16:42:19,McGinley Square,Grove St PATH,member,2022-04-24,4,Spring
E7BDEA7861B4D138,classic_bike,2022-04-07 16:55:08,2022-04-07 16:55:08,2022-04-07 17:01:01,McGinley Square,Hilltop,member,2022-04-07,4,Spring
34FC22A77926EF87,electric_bike,2022-04-05 20:21:47,2022-04-05 20:21:47,2022-04-05 20:24:29,Jersey & 3rd,Grove St PATH,member,2022-04-05,4,Spring
B00CC5133EB3AE2B,electric_bike,2022-04-23 19:27:00,2022-04-23 19:27:00,2022-04-23 19:32:20,Harborside,Grove St PATH,casual,2022-04-23,4,Spring
FEFD6B9E654B4C8E,classic_bike,2022-04-06 07:35:58,2022-04-06 07:35:58,2022-04-06 07:39:26,Dixon Mills,Grove St PATH,member,2022-04-06,4,Spring
F50B3AE8CF85E884,classic_bike,2022-04-07 07:44:00,2022-04-07 07:44:00,2022-04-07 07:47:09,Dixon Mills,Grove St PATH,member,2022-04-07,4,Spring
F6D926C0FF3EF81D,classic_bike,2022-04-05 08:50:33,2022-04-05 08:50:33,2022-04-05 08:54:28,Dixon Mills,Grove St PATH,member,2022-04-05,4,Spring
A448938C25E96592,classic_bike,2022-04-21 07:52:07,2022-04-21 07:52:07,2022-04-21 07:55:52,Dixon Mills,Grove St PATH,member,2022-04-21,4,Spring
4491302ED2287857,electric_bike,2022-04-21 08:08:26,2022-04-21 08:08:26,2022-04-21 08:17:33,Paulus Hook,Grove St PATH,member,2022-04-21,4,Spring
1755A9181953106B,classic_bike,2022-04-26 22:12:40,2022-04-26 22:12:40,2022-04-26 22:22:46,Paulus Hook,Grove St PATH,member,2022-04-26,4,Spring
D643705C764E5AB8,classic_bike,2022-04-11 09:13:31,2022-04-11 09:13:31,2022-04-11 09:13:40,Grove St PATH,Grove St PATH,member,2022-04-11,4,Spring
37EC1330D7BEEA67,classic_bike,2022-04-21 17:47:39,2022-04-21 17:47:39,2022-04-21 17:55:30,Paulus Hook,Grove St PATH,member,2022-04-21,4,Spring
404363F184E868BE,classic_bike,2022-04-29 09:08:25,2022-04-29 09:08:25,2022-04-29 09:17:14,Lafayette Park,Grove St PATH,member,2022-04-29,4,Spring
EDC1D7FB8412D2AD,electric_bike,2022-04-11 07:29:29,2022-04-11 07:29:29,2022-04-11 07:37:31,Lafayette Park,Grove St PATH,member,2022-04-11,4,Spring
4DABFC743F8524CE,electric_bike,2022-04-21 07:35:11,2022-04-21 07:35:11,2022-04-21 07:42:08,Lafayette Park,Grove St PATH,member,2022-04-21,4,Spring
4C2E299564C59CFE,classic_bike,2022-04-08 08:31:22,2022-04-08 08:31:22,2022-04-08 08:35:25,Dixon Mills,Grove St PATH,member,2022-04-08,4,Spring
1ACF8AD1FFE4E130,electric_bike,2022-04-01 08:12:55,2022-04-01 08:12:55,2022-04-01 08:16:38,Hamilton Park,Grove St PATH,member,2022-04-01,4,Spring
213CC2698BAC7EF7,electric_bike,2022-04-05 18:56:40,2022-04-05 18:56:40,2022-04-05 19:00:37,Hamilton Park,Grove St PATH,member,2022-04-05,4,Spring
0381893CBD6F39AA,electric_bike,2022-04-09 12:44:13,2022-04-09 12:44:13,2022-04-09 12:53:51,Morris Canal,Grove St PATH,casual,2022-04-09,4,Spring
BEFD20C3CD822225,classic_bike,2022-04-14 07:08:07,2022-04-14 07:08:07,2022-04-14 07:21:01,Church Sq Park - 5 St & Park Ave,Grove St PATH,casual,2022-04-14,4,Spring
F51DB5FE8B8D53A4,classic_bike,2022-04-25 08:29:10,2022-04-25 08:29:10,2022-04-25 08:33:11,Monmouth and 6th,Grove St PATH,member,2022-04-25,4,Spring
6230C46AB91BA1EC,classic_bike,2022-04-05 09:51:27,2022-04-05 09:51:27,2022-04-05 09:56:07,Hamilton Park,Grove St PATH,member,2022-04-05,4,Spring
C54A2D43490AEB74,electric_bike,2022-04-08 07:10:15,2022-04-08 07:10:15,2022-04-08 07:13:32,Hamilton Park,Grove St PATH,member,2022-04-08,4,Spring
AC1CCB8C08F302A3,classic_bike,2022-04-21 13:29:05,2022-04-21 13:29:05,2022-04-21 13:37:30,Hamilton Park,Grove St PATH,member,2022-04-21,4,Spring
7B16E2148ADBC25F,classic_bike,2022-04-19 08:01:37,2022-04-19 08:01:37,2022-04-19 08:06:34,Hamilton Park,Grove St PATH,member,2022-04-19,4,Spring
8F996CEC24D03309,classic_bike,2022-04-01 08:18:27,2022-04-01 08:18:27,2022-04-01 08:23:13,Hamilton Park,Grove St PATH,member,2022-04-01,4,Spring
4EB4E14D78C5CC1D,classic_bike,2022-04-22 21:51:01,2022-04-22 21:51:01,2022-04-22 23:08:36,Hamilton Park,Grove St PATH,casual,2022-04-22,4,Spring
1A409443A7CA3089,classic_bike,2022-04-12 08:41:10,2022-04-12 08:41:10,2022-04-12 08:53:22,Leonard Gordon Park,Hilltop,member,2022-04-12,4,Spring
7D7D93CFCDBF7259,classic_bike,2022-04-28 07:35:18,2022-04-28 07:35:18,2022-04-28 07:40:56,Hamilton Park,Grove St PATH,member,2022-04-28,4,Spring
D95601278832AD00,classic_bike,2022-04-04 19:54:38,2022-04-04 19:54:38,2022-04-04 20:09:38,Church Sq Park - 5 St & Park Ave,Grove St PATH,member,2022-04-04,4,Spring
4021A0603C28F156,classic_bike,2022-04-23 09:12:51,2022-04-23 09:12:51,2022-04-23 09:21:34,Morris Canal,Grove St PATH,member,2022-04-23,4,Spring
B350FC5BCE7E8814,electric_bike,2022-04-16 07:43:54,2022-04-16 07:43:54,2022-04-16 07:46:41,Brunswick St,Grove St PATH,member,2022-04-16,4,Spring
D0F0D297323462E8,electric_bike,2022-04-09 12:44:40,2022-04-09 12:44:40,2022-04-09 12:54:20,Morris Canal,Grove St PATH,casual,2022-04-09,4,Spring
BDB810D8698E7DFF,classic_bike,2022-04-30 05:52:34,2022-04-30 05:52:34,2022-04-30 05:57:04,Brunswick St,Grove St PATH,member,2022-04-30,4,Spring
25F41EC2199A0518,classic_bike,2022-04-28 15:08:03,2022-04-28 15:08:03,2022-04-28 15:17:09,Essex Light Rail,Grove St PATH,member,2022-04-28,4,Spring
44C33DC801166D20,classic_bike,2022-04-08 18:58:13,2022-04-08 18:58:13,2022-04-08 19:35:34,Brunswick St,Grove St PATH,member,2022-04-08,4,Spring
D91948CD3BBA7D8B,classic_bike,2022-04-13 10:01:38,2022-04-13 10:01:38,2022-04-13 10:07:00,Brunswick St,Grove St PATH,member,2022-04-13,4,Spring
557EECA1547888BD,classic_bike,2022-04-25 12:54:34,2022-04-25 12:54:34,2022-04-25 12:58:39,Brunswick St,Grove St PATH,casual,2022-04-25,4,Spring
E6C49E38FA32AD45,classic_bike,2022-04-04 17:26:07,2022-04-04 17:26:07,2022-04-04 17:29:22,Brunswick St,Grove St PATH,member,2022-04-04,4,Spring
9A837B050490AF00,classic_bike,2022-04-05 09:31:16,2022-04-05 09:31:16,2022-04-05 09:36:17,Brunswick St,Grove St PATH,member,2022-04-05,4,Spring
410C334F8ED30171,classic_bike,2022-04-19 18:12:00,2022-04-19 18:12:00,2022-04-19 19:02:44,Brunswick St,Grove St PATH,member,2022-04-19,4,Spring
3850B002224699A2,classic_bike,2022-04-03 09:50:19,2022-04-03 09:50:19,2022-04-03 09:55:01,Brunswick St,Grove St PATH,member,2022-04-03,4,Spring
C2F51763130A2A44,classic_bike,2022-04-07 08:32:46,2022-04-07 08:32:46,2022-04-07 08:37:43,Brunswick St,Grove St PATH,member,2022-04-07,4,Spring
25FF8F9185216A2F,classic_bike,2022-04-27 17:32:25,2022-04-27 17:32:25,2022-04-27 17:36:44,Brunswick St,Grove St PATH,member,2022-04-27,4,Spring
E1CEA1FCEEE208FC,electric_bike,2022-04-26 10:37:15,2022-04-26 10:37:15,2022-04-26 10:40:59,Brunswick St,Grove St PATH,member,2022-04-26,4,Spring
F45CA78EF652086E,classic_bike,2022-04-15 12:57:33,2022-04-15 12:57:33,2022-04-15 13:01:08,Brunswick St,Grove St PATH,member,2022-04-15,4,Spring
8661468ACA81F8C2,classic_bike,2022-04-06 05:26:38,2022-04-06 05:26:38,2022-04-06 05:30:23,Brunswick St,Grove St PATH,casual,2022-04-06,4,Spring
8FD41631BF234595,classic_bike,2022-04-04 08:10:58,2022-04-04 08:10:58,2022-04-04 08:17:05,Marin Light Rail,Grove St PATH,member,2022-04-04,4,Spring
5E0B5EAB3E08CE56,classic_bike,2022-04-05 17:01:54,2022-04-05 17:01:54,2022-04-05 17:08:06,Marin Light Rail,Grove St PATH,member,2022-04-05,4,Spring
54D9EB06EAAB8107,classic_bike,2022-04-09 23:25:09,2022-04-09 23:25:09,2022-04-09 23:31:27,Marin Light Rail,Grove St PATH,casual,2022-04-09,4,Spring
BC801C084E68270D,classic_bike,2022-04-24 12:11:59,2022-04-24 12:11:59,2022-04-24 12:16:47,Brunswick St,Grove St PATH,member,2022-04-24,4,Spring
5ABED65D6234693B,electric_bike,2022-04-11 14:20:30,2022-04-11 14:20:30,2022-04-11 14:24:23,Brunswick St,Grove St PATH,casual,2022-04-11,4,Spring
D3E92B613420A288,electric_bike,2022-04-21 08:05:27,2022-04-21 08:05:27,2022-04-21 08:08:50,Brunswick St,Grove St PATH,casual,2022-04-21,4,Spring
ABAB4B9A0EA736EA,classic_bike,2022-04-24 13:20:07,2022-04-24 13:20:07,2022-04-24 13:23:50,JC Medical Center,Grove St PATH,member,2022-04-24,4,Spring
6CFDE084D523BF84,electric_bike,2022-04-22 16:12:23,2022-04-22 16:12:23,2022-04-22 16:15:45,JC Medical Center,Grove St PATH,casual,2022-04-22,4,Spring
9AB102F14A9EDF62,electric_bike,2022-04-25 06:49:20,2022-04-25 06:49:20,2022-04-25 06:52:09,Brunswick St,Grove St PATH,member,2022-04-25,4,Spring
89B150E6B9622E15,electric_bike,2022-04-23 07:09:17,2022-04-23 07:09:17,2022-04-23 07:31:32,11 St & Washington St,Hilltop,casual,2022-04-23,4,Spring
04818E6E7CC3AD54,classic_bike,2022-04-08 09:58:03,2022-04-08 09:58:03,2022-04-08 10:06:16,McGinley Square,Grove St PATH,member,2022-04-08,4,Spring
F5B2AF3B624F2947,classic_bike,2022-04-16 17:16:36,2022-04-16 17:16:36,2022-04-16 17:31:14,Montgomery St,Grove St PATH,member,2022-04-16,4,Spring
71E63AA260DA2B93,classic_bike,2022-04-02 20:02:45,2022-04-02 20:02:45,2022-04-02 20:06:59,Grand St,Grove St PATH,member,2022-04-02,4,Spring
9DF42CC1C6BF8D37,classic_bike,2022-04-05 08:18:07,2022-04-05 08:18:07,2022-04-05 08:24:03,Grand St,Grove St PATH,member,2022-04-05,4,Spring
FB6227222D459E57,classic_bike,2022-04-26 11:11:17,2022-04-26 11:11:17,2022-04-26 11:22:00,Christ Hospital,Grove St PATH,casual,2022-04-26,4,Spring
396EDA826809AF8B,classic_bike,2022-04-02 15:28:17,2022-04-02 15:28:17,2022-04-02 15:34:00,Grove St PATH,Montgomery St,member,2022-04-02,4,Spring
26F5C33B8553F97F,classic_bike,2022-04-08 18:51:19,2022-04-08 18:51:19,2022-04-08 19:01:05,Liberty Light Rail,Grove St PATH,casual,2022-04-08,4,Spring
B82DA29909468C88,classic_bike,2022-04-17 15:02:54,2022-04-17 15:02:54,2022-04-17 15:11:07,Liberty Light Rail,Grove St PATH,member,2022-04-17,4,Spring
2F6F801B087D6AEB,classic_bike,2022-04-16 07:46:00,2022-04-16 07:46:00,2022-04-16 07:52:04,Liberty Light Rail,Grove St PATH,casual,2022-04-16,4,Spring
8781F869EEBF04B6,classic_bike,2022-04-18 08:14:15,2022-04-18 08:14:15,2022-04-18 08:22:08,Liberty Light Rail,Grove St PATH,member,2022-04-18,4,Spring
0F8C863C3084C7C0,classic_bike,2022-04-21 08:02:59,2022-04-21 08:02:59,2022-04-21 08:10:21,Liberty Light Rail,Grove St PATH,member,2022-04-21,4,Spring
E35CEDB20BDCB332,classic_bike,2022-04-05 12:16:53,2022-04-05 12:16:53,2022-04-05 12:18:37,Manila & 1st,Grove St PATH,member,2022-04-05,4,Spring
EFB721E3D129D0D5,electric_bike,2022-04-27 09:05:46,2022-04-27 09:05:46,2022-04-27 09:11:18,Liberty Light Rail,Grove St PATH,member,2022-04-27,4,Spring
D633C72894BEE307,classic_bike,2022-04-09 12:17:40,2022-04-09 12:17:40,2022-04-09 12:25:33,Liberty Light Rail,Grove St PATH,member,2022-04-09,4,Spring
B41837EC1C6075CA,classic_bike,2022-04-22 06:57:13,2022-04-22 06:57:13,2022-04-22 07:03:50,Liberty Light Rail,Grove St PATH,member,2022-04-22,4,Spring
3BD6777F1563BC6B,classic_bike,2022-04-11 16:16:04,2022-04-11 16:16:04,2022-04-11 16:22:01,Liberty Light Rail,Grove St PATH,member,2022-04-11,4,Spring
74BF7EBB3601B0BB,classic_bike,2022-04-20 08:48:35,2022-04-20 08:48:35,2022-04-20 08:58:14,Liberty Light Rail,Grove St PATH,casual,2022-04-20,4,Spring
785CED92FA5BBCD7,classic_bike,2022-04-15 13:53:03,2022-04-15 13:53:03,2022-04-15 14:07:37,Hoboken Terminal - Hudson St & Hudson Pl,Grove St PATH,casual,2022-04-15,4,Spring
F8D3D54D1B2DC770,electric_bike,2022-04-13 08:39:23,2022-04-13 08:39:23,2022-04-13 08:43:25,Brunswick & 6th,Grove St PATH,member,2022-04-13,4,Spring
CCCE999DCD4A1F52,electric_bike,2022-04-25 08:11:00,2022-04-25 08:11:00,2022-04-25 08:15:30,Brunswick & 6th,Grove St PATH,member,2022-04-25,4,Spring
431CDA5B1EBB8FFF,classic_bike,2022-04-05 08:12:43,2022-04-05 08:12:43,2022-04-05 08:18:04,Brunswick & 6th,Grove St PATH,member,2022-04-05,4,Spring
45BEAF53519D723F,classic_bike,2022-04-20 07:51:48,2022-04-20 07:51:48,2022-04-20 07:57:27,Brunswick & 6th,Grove St PATH,member,2022-04-20,4,Spring
45520DEAB0323CFD,classic_bike,2022-04-13 08:46:41,2022-04-13 08:46:41,2022-04-13 08:54:20,Brunswick & 6th,Grove St PATH,member,2022-04-13,4,Spring
84EC035F6DD830EF,electric_bike,2022-04-21 07:11:57,2022-04-21 07:11:57,2022-04-21 07:16:05,Brunswick & 6th,Grove St PATH,member,2022-04-21,4,Spring
CA2C958AE4B1AE6C,classic_bike,2022-04-25 07:26:03,2022-04-25 07:26:03,2022-04-25 07:31:48,Brunswick & 6th,Grove St PATH,member,2022-04-25,4,Spring
713202A37E7EC047,classic_bike,2022-04-04 17:56:00,2022-04-04 17:56:00,2022-04-04 18:01:04,Montgomery St,Grove St PATH,member,2022-04-04,4,Spring
CCDDEC9DEF020E4E,electric_bike,2022-04-29 22:25:19,2022-04-29 22:25:19,2022-04-29 22:29:35,Brunswick & 6th,Grove St PATH,casual,2022-04-29,4,Spring
13220404212DAFCF,classic_bike,2022-04-17 23:23:44,2022-04-17 23:23:44,2022-04-17 23:28:27,Brunswick & 6th,Grove St PATH,member,2022-04-17,4,Spring
13125BCD1E9F7085,classic_bike,2022-04-04 08:57:09,2022-04-04 08:57:09,2022-04-04 09:02:00,Brunswick & 6th,Grove St PATH,member,2022-04-04,4,Spring
265BD94DBFB91AF5,electric_bike,2022-04-15 21:59:44,2022-04-15 21:59:44,2022-04-15 22:04:32,Brunswick & 6th,Grove St PATH,casual,2022-04-15,4,Spring
7EFDF914914C8B80,electric_bike,2022-04-13 17:53:54,2022-04-13 17:53:54,2022-04-13 17:58:45,Brunswick & 6th,Grove St PATH,member,2022-04-13,4,Spring
865F4E24F983401C,classic_bike,2022-04-08 09:54:25,2022-04-08 09:54:25,2022-04-08 09:58:07,Dixon Mills,Grove St PATH,member,2022-04-08,4,Spring
B30A8B374591A3ED,classic_bike,2022-04-14 08:13:20,2022-04-14 08:13:20,2022-04-14 08:17:39,Dixon Mills,Grove St PATH,member,2022-04-14,4,Spring
EA4835B7C0365B00,classic_bike,2022-04-05 06:52:17,2022-04-05 06:52:17,2022-04-05 06:57:07,Brunswick & 6th,Grove St PATH,member,2022-04-05,4,Spring
B0D88F4E3AE9A647,classic_bike,2022-04-11 18:36:35,2022-04-11 18:36:35,2022-04-11 18:45:40,Montgomery St,Grove St PATH,member,2022-04-11,4,Spring
F65364337BC48AA0,classic_bike,2022-04-15 11:30:20,2022-04-15 11:30:20,2022-04-15 11:33:10,Jersey & 3rd,Grove St PATH,member,2022-04-15,4,Spring
689DBC709866F20E,electric_bike,2022-04-18 11:56:34,2022-04-18 11:56:34,2022-04-18 11:57:03,Hilltop,Hilltop,member,2022-04-18,4,Spring
FCA919EE3E806C13,classic_bike,2022-04-23 18:40:47,2022-04-23 18:40:47,2022-04-23 18:41:37,Hilltop,Hilltop,member,2022-04-23,4,Spring
EFD3614B5C41B20B,electric_bike,2022-04-19 17:52:13,2022-04-19 17:52:13,2022-04-19 17:52:15,Grove St PATH,Grove St PATH,member,2022-04-19,4,Spring
EC6F4CEBCE96654E,electric_bike,2022-04-24 13:53:06,2022-04-24 13:53:06,2022-04-24 13:53:24,Grove St PATH,Grove St PATH,casual,2022-04-24,4,Spring
1481DE326F671802,classic_bike,2022-04-07 08:49:20,2022-04-07 08:49:20,2022-04-07 09:05:18,Grove St PATH,Grove St PATH,member,2022-04-07,4,Spring
2D0D119672F62AD0,electric_bike,2022-04-25 17:06:57,2022-04-25 17:06:57,2022-04-25 17:19:52,McGinley Square,Grove St PATH,member,2022-04-25,4,Spring
EAD4F33414E1A929,classic_bike,2022-04-09 17:20:20,2022-04-09 17:20:20,2022-04-09 17:26:06,Essex Light Rail,Grove St PATH,member,2022-04-09,4,Spring
08E3225BB8F6C585,classic_bike,2022-04-20 18:17:22,2022-04-20 18:17:22,2022-04-20 18:25:42,Essex Light Rail,Grove St PATH,member,2022-04-20,4,Spring
B26AB334E3056C30,electric_bike,2022-04-10 17:40:26,2022-04-10 17:40:26,2022-04-10 17:52:30,Grove St PATH,Grove St PATH,member,2022-04-10,4,Spring
54B3B9BA237D5D88,electric_bike,2022-04-08 17:06:17,2022-04-08 17:06:17,2022-04-08 17:06:35,Grove St PATH,Grove St PATH,member,2022-04-08,4,Spring
2C1F8C6E129D39E7,classic_bike,2022-04-20 09:05:05,2022-04-20 09:05:05,2022-04-20 09:08:47,Columbus Dr at Exchange Pl,Grove St PATH,member,2022-04-20,4,Spring
1E3E546AF88AA888,electric_bike,2022-04-27 08:20:07,2022-04-27 08:20:07,2022-04-27 08:37:30,Columbus Dr at Exchange Pl,Hilltop,casual,2022-04-27,4,Spring
FFDC4D7A690DA222,classic_bike,2022-04-17 04:59:53,2022-04-17 04:59:53,2022-04-17 05:04:44,Columbus Dr at Exchange Pl,Grove St PATH,member,2022-04-17,4,Spring
D02A6DD68A829D68,classic_bike,2022-04-16 09:10:02,2022-04-16 09:10:02,2022-04-16 09:18:29,Essex Light Rail,Grove St PATH,member,2022-04-16,4,Spring
223AD27F1A8F9955,electric_bike,2022-04-19 09:00:42,2022-04-19 09:00:42,2022-04-19 09:03:47,Jersey & 6th St,Grove St PATH,member,2022-04-19,4,Spring
E5889B88C0B7D637,electric_bike,2022-04-29 07:25:56,2022-04-29 07:25:56,2022-04-29 07:29:30,Jersey & 6th St,Grove St PATH,member,2022-04-29,4,Spring
F2A525733F3CF5A9,electric_bike,2022-04-01 19:17:19,2022-04-01 19:17:19,2022-04-01 19:22:53,Jersey & 6th St,Hilltop,casual,2022-04-01,4,Spring
3246F530EF9AC8F2,classic_bike,2022-04-04 18:20:13,2022-04-04 18:20:13,2022-04-04 18:24:06,Jersey & 6th St,Grove St PATH,member,2022-04-04,4,Spring
AD65377C6DA04DD3,electric_bike,2022-04-21 08:28:22,2022-04-21 08:28:22,2022-04-21 08:32:28,Jersey & 6th St,Grove St PATH,member,2022-04-21,4,Spring
4B55626F41319DFB,electric_bike,2022-04-17 18:46:41,2022-04-17 18:46:41,2022-04-17 18:54:59,Jersey & 6th St,Grove St PATH,member,2022-04-17,4,Spring
1258DC5A66A6DB9C,classic_bike,2022-04-08 07:28:18,2022-04-08 07:28:18,2022-04-08 07:31:31,Jersey & 6th St,Grove St PATH,member,2022-04-08,4,Spring
AF742ADD63164654,classic_bike,2022-04-28 09:02:07,2022-04-28 09:02:07,2022-04-28 09:05:25,Jersey & 6th St,Grove St PATH,member,2022-04-28,4,Spring
B11391F43F81D3F8,classic_bike,2022-04-11 06:59:13,2022-04-11 06:59:13,2022-04-11 07:02:59,Jersey & 6th St,Grove St PATH,member,2022-04-11,4,Spring
DA077B59A9F1B211,classic_bike,2022-04-13 09:41:52,2022-04-13 09:41:52,2022-04-13 09:46:31,Oakland Ave,Hilltop,casual,2022-04-13,4,Spring
5B27CB34B24E5B3E,classic_bike,2022-04-22 14:44:04,2022-04-22 14:44:04,2022-04-22 14:53:46,Newport PATH,Grove St PATH,casual,2022-04-22,4,Spring
38AAF34F34B48DC9,classic_bike,2022-04-18 16:46:01,2022-04-18 16:46:01,2022-04-18 16:52:55,Newport PATH,Grove St PATH,member,2022-04-18,4,Spring
B588BD6A91488777,classic_bike,2022-04-12 18:25:57,2022-04-12 18:25:57,2022-04-12 18:34:39,Newport PATH,Grove St PATH,member,2022-04-12,4,Spring
E1F55FF1A042B1B4,electric_bike,2022-04-06 18:20:53,2022-04-06 18:20:53,2022-04-06 18:27:55,Newport Pkwy,Grove St PATH,member,2022-04-06,4,Spring
50C0709132527B79,electric_bike,2022-04-02 21:50:00,2022-04-02 21:50:00,2022-04-02 22:01:07,Newport Pkwy,Grove St PATH,member,2022-04-02,4,Spring
8ED0B5C641EB9B0A,classic_bike,2022-04-16 10:34:03,2022-04-16 10:34:03,2022-04-16 10:45:09,Newport Pkwy,Grove St PATH,casual,2022-04-16,4,Spring
8563C83298CF96ED,classic_bike,2022-04-02 18:01:00,2022-04-02 18:01:00,2022-04-02 18:17:23,Newport Pkwy,Grove St PATH,member,2022-04-02,4,Spring
EC6B5DB31D0FD366,electric_bike,2022-04-29 17:15:55,2022-04-29 17:15:55,2022-04-29 17:19:03,Warren St,Grove St PATH,member,2022-04-29,4,Spring
F0CD880DE33FA0A9,classic_bike,2022-04-08 15:28:53,2022-04-08 15:28:53,2022-04-08 15:32:58,Warren St,Grove St PATH,member,2022-04-08,4,Spring
4C8AFD44ECCDED24,classic_bike,2022-04-22 11:04:19,2022-04-22 11:04:19,2022-04-22 11:21:17,Newport Pkwy,Grove St PATH,member,2022-04-22,4,Spring
8325049FC3AC502A,electric_bike,2022-04-29 10:40:43,2022-04-29 10:40:43,2022-04-29 10:48:56,Marshall St & 2 St,Grove St PATH,casual,2022-04-29,4,Spring
7FAE4C065389B3D1,classic_bike,2022-04-12 07:36:54,2022-04-12 07:36:54,2022-04-12 07:40:21,Dixon Mills,Grove St PATH,member,2022-04-12,4,Spring
40FB7F2E570780F9,classic_bike,2022-04-25 09:12:38,2022-04-25 09:12:38,2022-04-25 09:15:40,Dixon Mills,Grove St PATH,member,2022-04-25,4,Spring
4FE2DD99C6C46B19,electric_bike,2022-04-11 11:52:13,2022-04-11 11:52:13,2022-04-11 11:54:56,Sip Ave,Hilltop,member,2022-04-11,4,Spring
0BF2ED29778D093C,electric_bike,2022-04-04 19:20:54,2022-04-04 19:20:54,2022-04-04 19:26:22,Newport Pkwy,Grove St PATH,member,2022-04-04,4,Spring
E9DC99898A8F984A,electric_bike,2022-04-16 09:50:56,2022-04-16 09:50:56,2022-04-16 09:56:46,Newport Pkwy,Grove St PATH,member,2022-04-16,4,Spring
C592B95DC0E0EEB4,classic_bike,2022-04-24 13:33:38,2022-04-24 13:33:38,2022-04-24 14:00:55,Union St,Grove St PATH,casual,2022-04-24,4,Spring
